industry_code,StateName,Date,industry_name,area_fips,own_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,StateInitial,FIPS,lfo,estab_f,rcptot_n_f,rcptot_f,rcptot,category,Total_Number_of_Farms,Total_Number_of_Workers,Total_Number_of_Operators,N_BREAK
452910,North Carolina,1/1/2010,Warehouse Clubs and Supercenters,37000,5,58,0,2010,A,N,166,0,0,0,0,0,0,NC,37, , , , , ,Retail Distribution, , , ,1
452910,North Carolina,1/1/2011,Warehouse Clubs and Supercenters,37000,5,58,0,2011,A,N,169,0,0,0,0,0,0,NC,37, , , , , ,Retail Distribution, , , ,1
452910,North Carolina,1/1/2012,Warehouse Clubs and Supercenters,37000,5,58,0,2012,A,N,179,0,0,0,0,0,0,NC,37, , , , , ,Retail Distribution, , , ,1
452910,North Carolina,1/1/2013,Warehouse Clubs and Supercenters,37000,5,58,0,2013,A,N,194,0,0,0,0,0,0,NC,37, , , , , ,Retail Distribution, , , ,1
452910,North Dakota,1/1/2009,Warehouse Clubs and Supercenters,38000,5,58,0,2009,A,N,15,0,0,0,0,0,0,ND,38, , , , , ,Retail Distribution, , , ,1
452910,North Dakota,1/1/2010,Warehouse Clubs and Supercenters,38000,5,58,0,2010,A,N,15,0,0,0,0,0,0,ND,38, , , , , ,Retail Distribution, , , ,1
452910,North Dakota,1/1/2011,Warehouse Clubs and Supercenters,38000,5,58,0,2011,A,N,17,0,0,0,0,0,0,ND,38, , , , , ,Retail Distribution, , , ,1
452910,North Dakota,1/1/2012,Warehouse Clubs and Supercenters,38000,5,58,0,2012,A,N,18,0,0,0,0,0,0,ND,38, , , , , ,Retail Distribution, , , ,1
452910,North Dakota,1/1/2013,Warehouse Clubs and Supercenters,38000,5,58,0,2013,A,N,19,0,0,0,0,0,0,ND,38, , , , , ,Retail Distribution, , , ,1
452910,Ohio,1/1/2009,Warehouse Clubs and Supercenters,39000,5,58,0,2009,A, ,238,58530,1229906900,519852535,9027991,404,21013,OH,39, , , , , ,Retail Distribution, , , ,1
452910,Ohio,1/1/2010,Warehouse Clubs and Supercenters,39000,5,58,0,2010,A, ,235,56323,1209818582,510786747,7858405,413,21480,OH,39, , , , , ,Retail Distribution, , , ,1
452910,Ohio,1/1/2011,Warehouse Clubs and Supercenters,39000,5,58,0,2011,A, ,228,54968,1187400516,498114045,10221697,415,21602,OH,39, , , , , ,Retail Distribution, , , ,1
452910,Ohio,1/1/2012,Warehouse Clubs and Supercenters,39000,5,58,0,2012,A, ,228,55093,1205450104,502290722,8708238,421,21880,OH,39, , , , , ,Retail Distribution, , , ,1
452910,Ohio,1/1/2013,Warehouse Clubs and Supercenters,39000,5,58,0,2013,A, ,242,57080,1283933299,524728011,6543635,433,22494,OH,39, , , , , ,Retail Distribution, , , ,1
452910,Oklahoma,1/1/2009,Warehouse Clubs and Supercenters,40000,5,58,0,2009,A,N,72,0,0,0,0,0,0,OK,40, , , , , ,Retail Distribution, , , ,1
452910,Oklahoma,1/1/2010,Warehouse Clubs and Supercenters,40000,5,58,0,2010,A,N,80,0,0,0,0,0,0,OK,40, , , , , ,Retail Distribution, , , ,1
452910,Oklahoma,1/1/2011,Warehouse Clubs and Supercenters,40000,5,58,0,2011,A,N,81,0,0,0,0,0,0,OK,40, , , , , ,Retail Distribution, , , ,1
452910,Oklahoma,1/1/2012,Warehouse Clubs and Supercenters,40000,5,58,0,2012,A,N,82,0,0,0,0,0,0,OK,40, , , , , ,Retail Distribution, , , ,1
452910,Oklahoma,1/1/2013,Warehouse Clubs and Supercenters,40000,5,58,0,2013,A,N,113,0,0,0,0,0,0,OK,40, , , , , ,Retail Distribution, , , ,1
452910,Oregon,1/1/2009,Warehouse Clubs and Supercenters,41000,5,58,0,2009,A, ,79,19716,529362222,423343744,6147485,516,26849,OR,41, , , , , ,Retail Distribution, , , ,1
452910,Oregon,1/1/2010,Warehouse Clubs and Supercenters,41000,5,58,0,2010,A, ,81,19914,547652704,438429506,9594037,529,27501,OR,41, , , , , ,Retail Distribution, , , ,1
452910,Oregon,1/1/2011,Warehouse Clubs and Supercenters,41000,5,58,0,2011,A, ,82,20420,569088770,451911181,11569196,536,27869,OR,41, , , , , ,Retail Distribution, , , ,1
452910,Oregon,1/1/2012,Warehouse Clubs and Supercenters,41000,5,58,0,2012,A, ,84,21706,607203179,482746297,12513691,538,27974,OR,41, , , , , ,Retail Distribution, , , ,1
452910,Oregon,1/1/2013,Warehouse Clubs and Supercenters,41000,5,58,0,2013,A, ,93,23499,660920750,526746611,13906849,541,28126,OR,41, , , , , ,Retail Distribution, , , ,1
452910,Pennsylvania,1/1/2009,Warehouse Clubs and Supercenters,42000,5,58,0,2009,A,N,135,0,0,0,0,0,0,PA,42, , , , , ,Retail Distribution, , , ,1
452910,Pennsylvania,1/1/2010,Warehouse Clubs and Supercenters,42000,5,58,0,2010,A,N,134,0,0,0,0,0,0,PA,42, , , , , ,Retail Distribution, , , ,1
452910,Pennsylvania,1/1/2011,Warehouse Clubs and Supercenters,42000,5,58,0,2011,A,N,144,0,0,0,0,0,0,PA,42, , , , , ,Retail Distribution, , , ,1
452910,Pennsylvania,1/1/2012,Warehouse Clubs and Supercenters,42000,5,58,0,2012,A,N,150,0,0,0,0,0,0,PA,42, , , , , ,Retail Distribution, , , ,1
452910,Pennsylvania,1/1/2013,Warehouse Clubs and Supercenters,42000,5,58,0,2013,A,N,160,0,0,0,0,0,0,PA,42, , , , , ,Retail Distribution, , , ,1
452910,Puerto Rico,1/1/2009,Warehouse Clubs and Supercenters,72000,5,58,0,2009,A,N,25,0,0,0,0,0,0,PR,72, , , , , ,Retail Distribution, , , ,1
452910,Puerto Rico,1/1/2010,Warehouse Clubs and Supercenters,72000,5,58,0,2010,A,N,27,0,0,0,0,0,0,PR,72, , , , , ,Retail Distribution, , , ,1
452910,Puerto Rico,1/1/2011,Warehouse Clubs and Supercenters,72000,5,58,0,2011,A,N,27,0,0,0,0,0,0,PR,72, , , , , ,Retail Distribution, , , ,1
452910,Puerto Rico,1/1/2012,Warehouse Clubs and Supercenters,72000,5,58,0,2012,A,N,27,0,0,0,0,0,0,PR,72, , , , , ,Retail Distribution, , , ,1
452910,Puerto Rico,1/1/2013,Warehouse Clubs and Supercenters,72000,5,58,0,2013,A,N,27,0,0,0,0,0,0,PR,72, , , , , ,Retail Distribution, , , ,1
452910,Rhode Island,1/1/2009,Warehouse Clubs and Supercenters,44000,5,58,0,2009,A,N,4,0,0,0,0,0,0,RI,44, , , , , ,Retail Distribution, , , ,1
452910,Rhode Island,1/1/2010,Warehouse Clubs and Supercenters,44000,5,58,0,2010,A,N,4,0,0,0,0,0,0,RI,44, , , , , ,Retail Distribution, , , ,1
452910,Rhode Island,1/1/2011,Warehouse Clubs and Supercenters,44000,5,58,0,2011,A,N,5,0,0,0,0,0,0,RI,44, , , , , ,Retail Distribution, , , ,1
452910,Rhode Island,1/1/2012,Warehouse Clubs and Supercenters,44000,5,58,0,2012,A,N,8,0,0,0,0,0,0,RI,44, , , , , ,Retail Distribution, , , ,1
452910,Rhode Island,1/1/2013,Warehouse Clubs and Supercenters,44000,5,58,0,2013,A,N,10,0,0,0,0,0,0,RI,44, , , , , ,Retail Distribution, , , ,1
452910,South Carolina,1/1/2009,Warehouse Clubs and Supercenters,45000,5,58,0,2009,A,N,112,0,0,0,0,0,0,SC,45, , , , , ,Retail Distribution, , , ,1
452910,South Carolina,1/1/2010,Warehouse Clubs and Supercenters,45000,5,58,0,2010,A,N,114,0,0,0,0,0,0,SC,45, , , , , ,Retail Distribution, , , ,1
452910,South Carolina,1/1/2011,Warehouse Clubs and Supercenters,45000,5,58,0,2011,A,N,117,0,0,0,0,0,0,SC,45, , , , , ,Retail Distribution, , , ,1
452910,South Carolina,1/1/2012,Warehouse Clubs and Supercenters,45000,5,58,0,2012,A,N,117,0,0,0,0,0,0,SC,45, , , , , ,Retail Distribution, , , ,1
452910,South Carolina,1/1/2013,Warehouse Clubs and Supercenters,45000,5,58,0,2013,A,N,122,0,0,0,0,0,0,SC,45, , , , , ,Retail Distribution, , , ,1
452910,South Dakota,1/1/2009,Warehouse Clubs and Supercenters,46000,5,58,0,2009,A,N,21,0,0,0,0,0,0,SD,46, , , , , ,Retail Distribution, , , ,1
452910,South Dakota,1/1/2010,Warehouse Clubs and Supercenters,46000,5,58,0,2010,A,N,20,0,0,0,0,0,0,SD,46, , , , , ,Retail Distribution, , , ,1
452910,South Dakota,1/1/2011,Warehouse Clubs and Supercenters,46000,5,58,0,2011,A,N,20,0,0,0,0,0,0,SD,46, , , , , ,Retail Distribution, , , ,1
452910,South Dakota,1/1/2012,Warehouse Clubs and Supercenters,46000,5,58,0,2012,A,N,19,0,0,0,0,0,0,SD,46, , , , , ,Retail Distribution, , , ,1
452910,South Dakota,1/1/2013,Warehouse Clubs and Supercenters,46000,5,58,0,2013,A,N,19,0,0,0,0,0,0,SD,46, , , , , ,Retail Distribution, , , ,1
452910,Tennessee,1/1/2009,Warehouse Clubs and Supercenters,47000,5,58,0,2009,A,N,90,0,0,0,0,0,0,TN,47, , , , , ,Retail Distribution, , , ,1
452910,Tennessee,1/1/2010,Warehouse Clubs and Supercenters,47000,5,58,0,2010,A,N,89,0,0,0,0,0,0,TN,47, , , , , ,Retail Distribution, , , ,1
452910,Tennessee,1/1/2011,Warehouse Clubs and Supercenters,47000,5,58,0,2011,A,N,89,0,0,0,0,0,0,TN,47, , , , , ,Retail Distribution, , , ,1
452910,Tennessee,1/1/2012,Warehouse Clubs and Supercenters,47000,5,58,0,2012,A,N,88,0,0,0,0,0,0,TN,47, , , , , ,Retail Distribution, , , ,1
452910,Tennessee,1/1/2013,Warehouse Clubs and Supercenters,47000,5,58,0,2013,A,N,90,0,0,0,0,0,0,TN,47, , , , , ,Retail Distribution, , , ,1
452910,Texas,1/1/2009,Warehouse Clubs and Supercenters,48000,5,58,0,2009,A,N,409,0,0,0,0,0,0,TX,48, , , , , ,Retail Distribution, , , ,1
452910,Texas,1/1/2010,Warehouse Clubs and Supercenters,48000,5,58,0,2010,A,N,409,0,0,0,0,0,0,TX,48, , , , , ,Retail Distribution, , , ,1
452910,Texas,1/1/2011,Warehouse Clubs and Supercenters,48000,5,58,0,2011,A,N,414,0,0,0,0,0,0,TX,48, , , , , ,Retail Distribution, , , ,1
452910,Texas,1/1/2012,Warehouse Clubs and Supercenters,48000,5,58,0,2012,A,N,424,0,0,0,0,0,0,TX,48, , , , , ,Retail Distribution, , , ,1
452910,Texas,1/1/2013,Warehouse Clubs and Supercenters,48000,5,58,0,2013,A,N,535,0,0,0,0,0,0,TX,48, , , , , ,Retail Distribution, , , ,1
452910,Utah,1/1/2009,Warehouse Clubs and Supercenters,49000,5,58,0,2009,A, ,69,18986,433488556,346831178,1227145,439,22832,UT,49, , , , , ,Retail Distribution, , , ,1
452910,Utah,1/1/2010,Warehouse Clubs and Supercenters,49000,5,58,0,2010,A, ,69,18209,433723072,341785637,1445038,458,23820,UT,49, , , , , ,Retail Distribution, , , ,1
452910,Utah,1/1/2011,Warehouse Clubs and Supercenters,49000,5,58,0,2011,A, ,71,18623,448286872,351460285,3607084,463,24071,UT,49, , , , , ,Retail Distribution, , , ,1
452910,Utah,1/1/2012,Warehouse Clubs and Supercenters,49000,5,58,0,2012,A, ,71,18857,465877380,363162103,3743694,475,24706,UT,49, , , , , ,Retail Distribution, , , ,1
452910,Utah,1/1/2013,Warehouse Clubs and Supercenters,49000,5,58,0,2013,A, ,73,19143,475678422,372275448,3774828,478,24849,UT,49, , , , , ,Retail Distribution, , , ,1
452910,Vermont,1/1/2009,Warehouse Clubs and Supercenters,50000,5,58,0,2009,A, ,7,285,10017168,2543194,48648,676,35148,VT,50, , , , , ,Retail Distribution, , , ,1
452910,Vermont,1/1/2010,Warehouse Clubs and Supercenters,50000,5,58,0,2010,A, ,5,300,10680094,3248068,63693,686,35660,VT,50, , , , , ,Retail Distribution, , , ,1
452910,Vermont,1/1/2011,Warehouse Clubs and Supercenters,50000,5,58,0,2011,A,N,5,0,0,0,0,0,0,VT,50, , , , , ,Retail Distribution, , , ,1
452910,Vermont,1/1/2012,Warehouse Clubs and Supercenters,50000,5,58,0,2012,A,N,4,0,0,0,0,0,0,VT,50, , , , , ,Retail Distribution, , , ,1
452910,Vermont,1/1/2013,Warehouse Clubs and Supercenters,50000,5,58,0,2013,A,N,4,0,0,0,0,0,0,VT,50, , , , , ,Retail Distribution, , , ,1
452910,Virgin Islands ,1/1/2009,Warehouse Clubs and Supercenters,78000,5,58,0,2009,A,N,2,0,0,0,0,0,0,VI,78, , , , , ,Retail Distribution, , , ,1
452910,Virgin Islands ,1/1/2010,Warehouse Clubs and Supercenters,78000,5,58,0,2010,A,N,2,0,0,0,0,0,0,VI,78, , , , , ,Retail Distribution, , , ,1
452910,Virgin Islands ,1/1/2011,Warehouse Clubs and Supercenters,78000,5,58,0,2011,A,N,2,0,0,0,0,0,0,VI,78, , , , , ,Retail Distribution, , , ,1
452910,Virgin Islands ,1/1/2012,Warehouse Clubs and Supercenters,78000,5,58,0,2012,A,N,2,0,0,0,0,0,0,VI,78, , , , , ,Retail Distribution, , , ,1
452910,Virgin Islands ,1/1/2013,Warehouse Clubs and Supercenters,78000,5,58,0,2013,A,N,2,0,0,0,0,0,0,VI,78, , , , , ,Retail Distribution, , , ,1
452910,Virginia,1/1/2009,Warehouse Clubs and Supercenters,51000,1,58,0,2009,A, ,172,41322,1011162857,309881884,1881999,1128,58633,VA,51, , , , , ,Retail Distribution, , , ,1
452910,Virginia,1/1/2010,Warehouse Clubs and Supercenters,51000,1,58,0,2010,A, ,179,40882,1015671910,311620831,3683707,1130,58799,VA,51, , , , , ,Retail Distribution, , , ,1
452910,Virginia,1/1/2011,Warehouse Clubs and Supercenters,51000,1,58,0,2011,A, ,176,42003,1061893797,323475763,5330833,1152,59911,VA,51, , , , , ,Retail Distribution, , , ,1
452910,Virginia,1/1/2012,Warehouse Clubs and Supercenters,51000,1,58,0,2012,A, ,186,42736,1092324413,328651529,6119597,1159,60254,VA,51, , , , , ,Retail Distribution, , , ,1
452910,Virginia,1/1/2013,Warehouse Clubs and Supercenters,51000,1,58,0,2013,A, ,194,3172,119011119,0,0,721,37517,VA,51, , , , , ,Retail Distribution, , , ,1
452910,Washington,1/1/2009,Warehouse Clubs and Supercenters,53000,1,58,0,2009,A, ,135,31355,903859531,677984475,4984550,963,50085,WA,53, , , , , ,Retail Distribution, , , ,1
452910,Washington,1/1/2010,Warehouse Clubs and Supercenters,53000,1,58,0,2010,A, ,141,31984,944914388,703337219,9433634,990,51462,WA,53, , , , , ,Retail Distribution, , , ,1
452910,Washington,1/1/2011,Warehouse Clubs and Supercenters,53000,1,58,0,2011,A, ,143,33462,989835003,726426171,6828182,978,50847,WA,53, , , , , ,Retail Distribution, , , ,1
452910,Washington,1/1/2012,Warehouse Clubs and Supercenters,53000,1,58,0,2012,A, ,145,34254,1040250854,759637180,4073408,998,51912,WA,53, , , , , ,Retail Distribution, , , ,1
452910,Washington,1/1/2013,Warehouse Clubs and Supercenters,53000,1,58,0,2013,A, ,144,34827,1079190096,800949358,4559419,1032,53704,WA,53, , , , , ,Retail Distribution, , , ,1
452910,West Virginia,1/1/2009,Warehouse Clubs and Supercenters,54000,5,58,0,2009,A,N,45,0,0,0,0,0,0,WV,54, , , , , ,Retail Distribution, , , ,1
452910,West Virginia,1/1/2010,Warehouse Clubs and Supercenters,54000,5,58,0,2010,A,N,45,0,0,0,0,0,0,WV,54, , , , , ,Retail Distribution, , , ,1
452910,West Virginia,1/1/2011,Warehouse Clubs and Supercenters,54000,5,58,0,2011,A,N,44,0,0,0,0,0,0,WV,54, , , , , ,Retail Distribution, , , ,1
452910,West Virginia,1/1/2012,Warehouse Clubs and Supercenters,54000,5,58,0,2012,A,N,43,0,0,0,0,0,0,WV,54, , , , , ,Retail Distribution, , , ,1
452910,West Virginia,1/1/2013,Warehouse Clubs and Supercenters,54000,5,58,0,2013,A,N,40,0,0,0,0,0,0,WV,54, , , , , ,Retail Distribution, , , ,1
452910,Wisconsin,1/1/2009,Warehouse Clubs and Supercenters,55000,5,58,0,2009,A, ,37,6552,142533786,72461215,1349400,418,21754,WI,55, , , , , ,Retail Distribution, , , ,1
452910,Wisconsin,1/1/2010,Warehouse Clubs and Supercenters,55000,5,58,0,2010,A, ,38,6251,140993504,70993300,2174211,434,22557,WI,55, , , , , ,Retail Distribution, , , ,1
452910,Wisconsin,1/1/2011,Warehouse Clubs and Supercenters,55000,5,58,0,2011,A, ,39,6514,146921314,76818863,2845274,434,22556,WI,55, , , , , ,Retail Distribution, , , ,1
452910,Wisconsin,1/1/2012,Warehouse Clubs and Supercenters,55000,5,58,0,2012,A,N,90,0,0,0,0,0,0,WI,55, , , , , ,Retail Distribution, , , ,1
452910,Wisconsin,1/1/2013,Warehouse Clubs and Supercenters,55000,5,58,0,2013,A,N,104,0,0,0,0,0,0,WI,55, , , , , ,Retail Distribution, , , ,1
452910,Wyoming,1/1/2009,Warehouse Clubs and Supercenters,56000,5,58,0,2009,A,N,13,0,0,0,0,0,0,WY,56, , , , , ,Retail Distribution, , , ,1
452910,Wyoming,1/1/2010,Warehouse Clubs and Supercenters,56000,5,58,0,2010,A,N,13,0,0,0,0,0,0,WY,56, , , , , ,Retail Distribution, , , ,1
452910,Wyoming,1/1/2011,Warehouse Clubs and Supercenters,56000,5,58,0,2011,A,N,13,0,0,0,0,0,0,WY,56, , , , , ,Retail Distribution, , , ,1
452910,Wyoming,1/1/2012,Warehouse Clubs and Supercenters,56000,5,58,0,2012,A,N,13,0,0,0,0,0,0,WY,56, , , , , ,Retail Distribution, , , ,1
452910,Wyoming,1/1/2013,Warehouse Clubs and Supercenters,56000,5,58,0,2013,A,N,13,0,0,0,0,0,0,WY,56, , , , , ,Retail Distribution, , , ,1
493130,Alabama,1/1/2009,Farm Product Warehousing and Storage,1000,5,58,0,2009,A, ,15,67,2302091,663414,21444,657,34147,AL,1, , , , , ,Wholesale Distribution, , , ,1
493130,Alabama,1/1/2010,Farm Product Warehousing and Storage,1000,5,58,0,2010,A, ,14,54,1784933,626336,30353,632,32852,AL,1, , , , , ,Wholesale Distribution, , , ,1
493130,Alabama,1/1/2011,Farm Product Warehousing and Storage,1000,5,58,0,2011,A, ,13,48,1815222,522302,21677,729,37883,AL,1, , , , , ,Wholesale Distribution, , , ,1
493130,Alabama,1/1/2012,Farm Product Warehousing and Storage,1000,5,58,0,2012,A, ,13,47,1545251,466173,14304,638,33172,AL,1, , , , , ,Wholesale Distribution, , , ,1
493130,Alabama,1/1/2013,Farm Product Warehousing and Storage,1000,5,58,0,2013,A, ,12,45,1653695,453411,14399,703,36546,AL,1, , , , , ,Wholesale Distribution, , , ,1
493130,Arizona,1/1/2009,Farm Product Warehousing and Storage,4000,5,58,0,2009,A, ,6,140,7212451,2074873,38933,993,51640,AZ,4, , , , , ,Wholesale Distribution, , , ,1
493130,Arizona,1/1/2010,Farm Product Warehousing and Storage,4000,5,58,0,2010,A, ,5,66,2981200,645882,25058,869,45170,AZ,4, , , , , ,Wholesale Distribution, , , ,1
493130,Arizona,1/1/2011,Farm Product Warehousing and Storage,4000,5,58,0,2011,A, ,5,71,3235258,677618,26696,873,45407,AZ,4, , , , , ,Wholesale Distribution, , , ,1
493130,Arizona,1/1/2012,Farm Product Warehousing and Storage,4000,5,58,0,2012,A, ,6,60,2527255,574518,27138,804,41830,AZ,4, , , , , ,Wholesale Distribution, , , ,1
493130,Arizona,1/1/2013,Farm Product Warehousing and Storage,4000,5,58,0,2013,A, ,7,71,3338226,645061,31787,910,47295,AZ,4, , , , , ,Wholesale Distribution, , , ,1
493130,Arkansas,1/1/2009,Farm Product Warehousing and Storage,5000,5,58,0,2009,A, ,76,873,28509423,10893742,338766,628,32666,AR,5, , , , , ,Wholesale Distribution, , , ,1
493130,Arkansas,1/1/2010,Farm Product Warehousing and Storage,5000,5,58,0,2010,A, ,77,874,29568175,12570043,497807,650,33824,AR,5, , , , , ,Wholesale Distribution, , , ,1
493130,Arkansas,1/1/2011,Farm Product Warehousing and Storage,5000,5,58,0,2011,A, ,80,976,33387676,13668238,621669,658,34223,AR,5, , , , , ,Wholesale Distribution, , , ,1
493130,Arkansas,1/1/2012,Farm Product Warehousing and Storage,5000,5,58,0,2012,A, ,79,900,33125495,13160537,610197,708,36810,AR,5, , , , , ,Wholesale Distribution, , , ,1
493130,Arkansas,1/1/2013,Farm Product Warehousing and Storage,5000,5,58,0,2013,A, ,79,874,31981590,11666728,536315,704,36599,AR,5, , , , , ,Wholesale Distribution, , , ,1
493130,California,1/1/2009,Farm Product Warehousing and Storage,6000,5,58,0,2009,A, ,42,370,15382817,3283957,174616,800,41603,CA,6, , , , , ,Wholesale Distribution, , , ,1
493130,California,1/1/2010,Farm Product Warehousing and Storage,6000,5,58,0,2010,A, ,40,364,15049908,3246377,188787,795,41355,CA,6, , , , , ,Wholesale Distribution, , , ,1
493130,California,1/1/2011,Farm Product Warehousing and Storage,6000,5,58,0,2011,A, ,39,409,17155117,3960562,231476,807,41953,CA,6, , , , , ,Wholesale Distribution, , , ,1
493130,California,1/1/2012,Farm Product Warehousing and Storage,6000,5,58,0,2012,A, ,39,397,19256977,3709464,216103,932,48466,CA,6, , , , , ,Wholesale Distribution, , , ,1
493130,California,1/1/2013,Farm Product Warehousing and Storage,6000,5,58,0,2013,A, ,38,371,18870504,3238045,187766,979,50910,CA,6, , , , , ,Wholesale Distribution, , , ,1
493130,Colorado,1/1/2009,Farm Product Warehousing and Storage,8000,5,58,0,2009,A, ,17,168,5915745,2045983,54180,677,35195,CO,8, , , , , ,Wholesale Distribution, , , ,1
493130,Colorado,1/1/2010,Farm Product Warehousing and Storage,8000,5,58,0,2010,A, ,18,172,8145975,2055004,59734,912,47429,CO,8, , , , , ,Wholesale Distribution, , , ,1
493130,Colorado,1/1/2011,Farm Product Warehousing and Storage,8000,5,58,0,2011,A, ,17,166,9268577,2006595,78462,1076,55975,CO,8, , , , , ,Wholesale Distribution, , , ,1
493130,Colorado,1/1/2012,Farm Product Warehousing and Storage,8000,5,58,0,2012,A, ,19,170,9623917,2301915,89446,1092,56778,CO,8, , , , , ,Wholesale Distribution, , , ,1
493130,Colorado,1/1/2013,Farm Product Warehousing and Storage,8000,5,58,0,2013,A, ,18,147,5628793,1916435,66413,736,38248,CO,8, , , , , ,Wholesale Distribution, , , ,1
493130,Connecticut,1/1/2009,Farm Product Warehousing and Storage,9000,5,58,0,2009,A,N,1,0,0,0,0,0,0,CT,9, , , , , ,Wholesale Distribution, , , ,1
493130,Connecticut,1/1/2010,Farm Product Warehousing and Storage,9000,5,58,0,2010,A,N,1,0,0,0,0,0,0,CT,9, , , , , ,Wholesale Distribution, , , ,1
493130,Connecticut,1/1/2011,Farm Product Warehousing and Storage,9000,5,58,0,2011,A,N,1,0,0,0,0,0,0,CT,9, , , , , ,Wholesale Distribution, , , ,1
493130,Connecticut,1/1/2012,Farm Product Warehousing and Storage,9000,5,58,0,2012,A,N,1,0,0,0,0,0,0,CT,9, , , , , ,Wholesale Distribution, , , ,1
493130,Connecticut,1/1/2013,Farm Product Warehousing and Storage,9000,5,58,0,2013,A,N,1,0,0,0,0,0,0,CT,9, , , , , ,Wholesale Distribution, , , ,1
493130,Delaware,1/1/2009,Farm Product Warehousing and Storage,10000,5,58,0,2009,A, ,3,13,441743,142179,1034,641,33339,DE,10, , , , , ,Wholesale Distribution, , , ,1
493130,Delaware,1/1/2010,Farm Product Warehousing and Storage,10000,5,58,0,2010,A, ,4,15,585749,177431,3367,772,40166,DE,10, , , , , ,Wholesale Distribution, , , ,1
493130,Delaware,1/1/2011,Farm Product Warehousing and Storage,10000,5,58,0,2011,A, ,4,15,575042,204043,9028,737,38336,DE,10, , , , , ,Wholesale Distribution, , , ,1
493130,Delaware,1/1/2012,Farm Product Warehousing and Storage,10000,5,58,0,2012,A,N,5,0,0,0,0,0,0,DE,10, , , , , ,Wholesale Distribution, , , ,1
493130,Delaware,1/1/2013,Farm Product Warehousing and Storage,10000,5,58,0,2013,A, ,5,25,1095615,314360,12939,846,43971,DE,10, , , , , ,Wholesale Distribution, , , ,1
493130,Florida,1/1/2009,Farm Product Warehousing and Storage,12000,5,58,0,2009,A, ,11,77,3508841,639956,15185,872,45324,FL,12, , , , , ,Wholesale Distribution, , , ,1
493130,Florida,1/1/2010,Farm Product Warehousing and Storage,12000,5,58,0,2010,A, ,14,127,4939798,1076484,31298,748,38922,FL,12, , , , , ,Wholesale Distribution, , , ,1
493130,Florida,1/1/2011,Farm Product Warehousing and Storage,12000,5,58,0,2011,A, ,13,134,5980202,1185069,47611,859,44656,FL,12, , , , , ,Wholesale Distribution, , , ,1
493130,Florida,1/1/2012,Farm Product Warehousing and Storage,12000,5,58,0,2012,A, ,15,158,6848838,1578952,61007,833,43324,FL,12, , , , , ,Wholesale Distribution, , , ,1
493130,Florida,1/1/2013,Farm Product Warehousing and Storage,12000,5,58,0,2013,A, ,14,171,7041593,1665305,56381,792,41179,FL,12, , , , , ,Wholesale Distribution, , , ,1
493130,Georgia,1/1/2009,Farm Product Warehousing and Storage,13000,5,58,0,2009,A, ,41,375,12219045,4081047,54381,627,32599,GA,13, , , , , ,Wholesale Distribution, , , ,1
493130,Georgia,1/1/2010,Farm Product Warehousing and Storage,13000,5,58,0,2010,A, ,48,404,15625024,4253473,82136,743,38652,GA,13, , , , , ,Wholesale Distribution, , , ,1
493130,Georgia,1/1/2011,Farm Product Warehousing and Storage,13000,5,58,0,2011,A, ,48,491,25015129,5049371,154241,980,50965,GA,13, , , , , ,Wholesale Distribution, , , ,1
493130,Georgia,1/1/2012,Farm Product Warehousing and Storage,13000,5,58,0,2012,A, ,44,488,31454726,5629940,164720,1240,64489,GA,13, , , , , ,Wholesale Distribution, , , ,1
493130,Georgia,1/1/2013,Farm Product Warehousing and Storage,13000,5,58,0,2013,A, ,45,480,19049939,5742881,153786,763,39674,GA,13, , , , , ,Wholesale Distribution, , , ,1
493130,Idaho,1/1/2009,Farm Product Warehousing and Storage,16000,5,58,0,2009,A, ,20,351,8922891,6877786,101613,489,25421,ID,16, , , , , ,Wholesale Distribution, , , ,1
493130,Idaho,1/1/2010,Farm Product Warehousing and Storage,16000,5,58,0,2010,A, ,19,339,8725065,6796190,211725,495,25757,ID,16, , , , , ,Wholesale Distribution, , , ,1
493130,Idaho,1/1/2011,Farm Product Warehousing and Storage,16000,5,58,0,2011,A, ,20,351,9935735,7258934,228121,544,28300,ID,16, , , , , ,Wholesale Distribution, , , ,1
493130,Idaho,1/1/2012,Farm Product Warehousing and Storage,16000,5,58,0,2012,A, ,19,303,9045606,6444587,196003,574,29845,ID,16, , , , , ,Wholesale Distribution, , , ,1
493130,Idaho,1/1/2013,Farm Product Warehousing and Storage,16000,5,58,0,2013,A, ,19,298,9172771,6734246,189209,591,30747,ID,16, , , , , ,Wholesale Distribution, , , ,1
493130,Illinois,1/1/2009,Farm Product Warehousing and Storage,17000,5,58,0,2009,A, ,39,476,24402756,6324804,135046,986,51248,IL,17, , , , , ,Wholesale Distribution, , , ,1
493130,Illinois,1/1/2010,Farm Product Warehousing and Storage,17000,5,58,0,2010,A, ,37,606,31601880,8403700,246822,1004,52184,IL,17, , , , , ,Wholesale Distribution, , , ,1
493130,Illinois,1/1/2011,Farm Product Warehousing and Storage,17000,5,58,0,2011,A, ,38,621,33978335,8442563,362536,1052,54701,IL,17, , , , , ,Wholesale Distribution, , , ,1
